Date,FPA,FPXI,IQDE,IQDY,CHIQ,GEM,ADRA,PAF,IEMG,HEEM,AXJV,EMGF,ACWX,AAXJ,EEMA,AIA,IPOS,CWI,QEMM,MOTI,REMX,VEU,VXUS,AXJL,EMCG,XSOE,DNL,IHDG,DBAP
2018/8/27,-0.019140257,0.000287687,-0.014984575,-0.020166074,-0.013249211,-0.014277035,0.007066052,-0.003571429,-0.014767932,-0.014430577,-0.00196574,-0.006116901,-0.014246805,-0.014695591,-0.010882182,-0.00978819,0.031263957,-0.014251143,-0.008760108,-0.010575428,-0.037493305,-0.01383817,-0.014055854,-0.002241147,-0.023960217,-0.020477816,-0.012820513,-0.013926733,0.000710732
2018/9/4,-0.043492063,-0.027809965,-0.014911884,-0.019207192,-0.043024772,-0.014469959,0,0.011051829,-0.018478045,-0.017206883,-0.007635747,-0.03125,-0.018072289,-0.027162978,-0.026076591,-0.033175355,0,-0.016583748,-0.006242414,-0.020272411,-0.039795338,-0.018346814,-0.018226695,-0.017900485,-0.029411765,-0.017106201,-0.022464022,-0.022572665,-0.015026834
2018/9/10,0.024276688,0.018386714,0.012814645,0.009975062,0.006276151,0.019974227,-0.035692495,-0.003024575,0.018813906,0.014766202,0.006882707,0.009737098,0.014866638,0.023120525,0.016509798,0.022172949,0,0.014037058,0.009724187,0.0145255,0.017354877,0.015643803,0.014100831,0.017017327,0.020107896,0.017582418,0.015357143,0.009156931,0.016709045
2018/9/17,0.013848631,0.022488318,0.024853141,0.036213992,0.077894737,0.034098152,0.023499524,0.006393381,0.03539644,0.027766435,0.011392766,0.049108234,0.029113651,0.03721205,0.036103856,0.037904313,-0.033780858,0.02769316,0.024519316,0.024730501,0.092801904,0.027893175,0.026877621,0.018389058,0.038910506,0.0356623,0.018567639,0.013505025,-0.003174603
2018/9/24,0.002256609,0.002287021,nan,nan,0.004679144,nan,nan,-0.020519578,0.004940711,-0.00399361,0.013849633,0.00212565,-0.003374104,0.002304479,0.001350135,0.001796212,0,-0.000542594,0.004151531,-0.009342884,-0.008241758,-0.002515967,-0.002054539,0.003730786,0.002840909,0.000710985,-0.00541958,0.000935745,-0.026127416
2018/10/1,-0.039613527,-0.053291536,-0.027913159,-0.028343313,-0.060666667,-0.04564951,-0.046533128,0.022528646,-0.047010228,-0.039215686,-0.043466147,-0.051118963,-0.030373339,-0.056155508,-0.059922295,-0.057026807,-0.029791018,-0.02899729,-0.047635426,-0.033834586,-0.019911504,-0.029610993,-0.02877429,-0.042727408,-0.045411542,-0.048398577,-0.040959216,-0.030688159,0.014396456
2018/10/8,-0.038175676,-0.03372835,-0.027943197,-0.036423841,-0.019494585,-0.01536,-0.027597403,0.017326733,-0.016484649,-0.01910299,-0.035318155,-0.017569908,-0.030759162,-0.018393624,-0.021513944,-0.023863047,-0.073327223,-0.028587444,-0.021813593,-0.028394256,-0.054441261,-0.030412165,-0.031479336,-0.021362857,-0.017241379,-0.02247191,-0.031897342,-0.038015464,0.0215959
2018/10/15,0.004217926,0.004770992,0.003280225,-0.003412969,-0.018768769,-0.003288392,-0.01003009,nan,-0.002962963,-0.004716981,0.011195159,0,-0.001580135,-0.002373793,-0.005749014,0.001077586,0,-0.002024877,-0.005325009,-0.00269451,-0.031173594,-0.001656315,-0.000400481,0.002561229,-0.004520342,-0.004252029,0.001515152,0.009124704,-0.00036049
2018/10/22,-0.051416579,-0.043176804,-0.036065574,-0.039333048,-0.046528804,-0.036661211,-0.032074841,-0.039813084,-0.034940013,-0.034556314,-0.037102998,-0.041854637,-0.031221719,-0.042163009,-0.043783695,-0.056068133,0,-0.031640058,-0.031760602,-0.037449393,-0.041589075,-0.033236394,-0.033908507,-0.035286604,-0.034413965,-0.042258932,-0.037169811,-0.021746403,-0.038225748
2018/10/29,0.060708899,0.050331126,0.043158411,0.055605381,0.11722488,0.072891357,0.035392089,-0.031717888,0.073300755,0.061160714,0.0254914,0.088681758,0.04299812,0.074037185,0.08184498,0.076776891,0.00148368,0.041050407,0.069938176,0.055496642,0.132225914,0.042649924,0.044695071,0.041570056,0.071012189,0.080294961,0.065226011,0.037214066,-0.02005297
2018/11/5,0.008947745,0.004100946,-0.007947639,-0.015215554,-0.05316092,-0.025459233,-0.013082858,0.009911003,-0.026820714,-0.02307047,-0.009569378,-0.016903479,-0.006076975,-0.025375213,-0.020920502,-0.026049973,0.008366142,-0.005785363,-0.015838733,-0.00501002,0.002915452,-0.004771784,-0.006196282,-0.009645794,-0.033923304,-0.028398334,-0.012885154,0.004310345,-0.003523884
2018/11/12,0.026172301,0.025764895,0.015303682,0.006929407,0.054489639,0.039637219,0.009517335,-0.04105748,0.042141475,0.035171515,0.007900334,0.037721519,0.016333103,0.047015404,0.045742905,0.038496961,-0.036603221,0.018611521,0.038683281,0.014358974,0.010600707,0.016945562,0.015739984,0.020920502,0.042585942,0.043117089,0.003692906,-0.009757739,-0.025147348
2018/11/19,-0.020944267,-0.020018768,0.001419782,-0.002156102,0.005930319,-0.005559189,-0.018855219,0.030417453,-0.003761755,-0.003399915,-0.001497006,0.00347999,-0.003657143,-0.00046729,0.000323887,-0.00415838,0,-0.003808966,-0.003629105,0.000677966,-0.024117647,-0.003995794,-0.005278116,-0.001120179,0.000999001,-0.001535509,0.000391236,0.001027749,0.050080775
2018/11/26,0.001411931,0.020421187,0.006161137,0,0.006569343,0.017354289,0.023678792,0.022222222,0.018448637,0.019599489,0.020168573,0.014182632,0.006846189,0.01449052,0.012674475,0.010149573,-0.003501751,0.007901668,0.012479653,0.013404826,0.032459426,0.005662752,0.006890961,0.006061573,0.026986507,0.02143951,0.007954986,0.008072654,0.01183432
2018/12/3,-0.025,0,-0.024276377,-0.026360544,-0.016783217,-0.017986747,-0.004358029,-0.013266332,-0.019738167,-0.017255546,0.013573325,-0.015949734,-0.023899933,-0.020650721,-0.023273856,-0.022941277,0.001004016,-0.024292655,-0.010589481,-0.025374105,-0.038755138,-0.024851099,-0.024409605,-0.019702141,-0.01242236,-0.023153252,-0.020608811,-0.027062706,0.009846396
2018/12/6,-0.011697979,-0.008656621,-0.005788712,-0.007575758,-0.021818182,-0.017845555,0.002038736,0,-0.019290604,-0.015638208,-0.003881756,-0.022885572,-0.011560694,-0.017980636,-0.020192308,-0.014255167,0,-0.012411348,-0.017616394,-0.017502524,-0.021397105,-0.012324692,-0.013125513,-0.010230179,-0.012351779,-0.016723679,-0.018018018,-0.010958904,0
2018/12/10,0.016328012,0.017962116,-0.002918288,0.001809136,0.021021021,0.007659008,0.005874223,0.005664576,0.01004059,0.010349288,0.006594724,0.004354508,0.003773585,0.011505122,0.008899143,0.000905633,-0.054663992,0.003925121,0.011072154,0.000689417,-0.013916501,0.003905402,0.003563194,0.004884402,0.004008016,0.007800312,0.001602564,-0.002772964,0.02746175
2018/12/17,-0.028057554,-0.040012907,-0.018172888,-0.027853881,-0.033911078,-0.011036789,-0.052215733,-0.02259663,-0.009607173,-0.012975779,-0.008421053,-0.019101704,-0.026815377,-0.013220019,-0.008424182,-0.004561211,-0.003246753,-0.026395631,-0.00682405,-0.031239153,-0.090291921,-0.026378897,-0.026753739,-0.016465602,-0.011066398,-0.011377011,-0.029346286,-0.033497884,-0.013920241
2018/12/26,0.001829491,0.015431063,0.004940711,0.002322341,0,0.010364427,0.017914726,0.0083022,0.006389776,0.003025065,0.006022282,0.007810466,0.006245496,0.003623188,0.010540184,0.002355499,0.018448182,0.008320493,0.001838573,0.000705219,0.005970149,0.006629834,0.005764304,0.001797092,0.011610298,0.0015625,0.007595976,0.003971119,0.000785546
2019/1/2,0.017216117,0.028524046,0.015717092,0.021286441,0.01236476,0.012888301,0.012784091,nan,0.012272535,0.00950324,0.012051823,0.003340185,0.021286773,0.008559201,0.011566424,0.00529004,0.022423919,0.021107372,0.011704462,0.020480226,0.035766423,0.020645728,0.021005729,0.013328945,0.013065327,0.012936103,0.017704518,0.013271162,0
2019/1/7,0.019034191,0.009551098,0.019806763,0.017575484,0.031939163,0.021186441,0.026634383,0.010775407,0.022523462,0.021766965,0.012158956,0.027806122,0.018241347,0.022808936,0.017979732,0.02651037,0.01462141,0.016124216,0.015178894,0.022375215,0.022774327,0.018232518,0.017402113,0.019382975,0.022772277,0.023938224,0.014314115,0.016572638,0.009152407
2019/1/14,0.013855213,0.020189274,0.021408183,0.028457092,0.058867362,0.028966849,0.01556157,0,0.028160329,0.028595458,0.018556701,0.030265133,0.024699908,0.033523868,0.030199708,0.038974907,0.011458333,0.023049645,0.025668449,0.029063873,0.005460751,0.024597116,0.023108384,0.025526484,0.020833333,0.035020936,0.029045643,0.032145353,0
2019/1/22,0.026197863,0.038509706,0.020803783,0.024550636,0.051835853,0.03476874,0.028349646,0.025057907,0.031542532,0.026468156,0.025183016,0.041377602,0.021505376,0.033196284,0.032026769,0.040342298,0.029989659,0.020246479,0.025677102,0.02079839,0.016208598,0.02061422,0.020905216,0.02929069,0.032866119,0.032511211,0.02037648,0.006837607,0.006730008
2019/1/28,0.022859092,0.016168395,0.019543974,0.022355976,0.03049203,0.022339435,0.007661559,0.023012122,0.024113193,0.01995114,0.016459717,0.03186392,0.01556157,0.019648705,0.024124514,0.01742514,0.011156187,0.017056953,0.021034483,0.025751073,0.020265549,0.015777455,0.014591245,0.015010833,0.01880583,0.026267785,0.021942377,0.026503568,0.025831703
2019/2/4,-0.00765391,-0.009295352,-0.007295942,-0.009224319,-0.004024145,-0.013969025,-0.017394158,0.029949749,-0.015342785,-0.014694202,-0.005668934,-0.013463324,-0.013495575,-0.00828368,-0.009266292,-0.013234078,-0.008964143,-0.011634506,-0.012279226,-0.010342599,-0.02931152,-0.014044372,-0.01511879,-0.008936686,-0.011542013,-0.009950249,-0.015272863,-0.000658545,0.012972148
2019/2/11,0.008600728,0.019945603,0.011970534,0.020356234,0.01128069,0.000927644,0.007263123,0.039840637,0.002176925,0.002012882,0.003419778,0.010201661,0.021137846,0.001026543,-0.00092081,0.00184008,0.022783556,0.020449309,-0.00443459,0.021568627,0.030449827,0.020492652,0.019776268,0.008398229,-0.0004662,-0.003232759,0.021718602,0.02559895,0.027746104
2019/2/19,0.010999676,0.007887818,-0.000452489,0.006606111,0.031838856,0.015394089,0.005244182,0.022616494,0.015303119,0.01158147,0.013005372,0.018275539,0.007454506,0.016993464,0.017634539,0.016360932,0.014997581,0.007580011,0.013144418,0.008298755,0.028552457,0.007872426,0.007794232,0.012747451,0.015221402,0.017512509,0.011043622,0.009630819,0.014552239
2019/2/25,-0.022292994,0.004029937,-0.002703921,0,0,-0.021340547,0.014020215,-0.007989348,-0.02295772,-0.017961734,-0.009991674,-0.023075166,-0.001733478,-0.018921209,-0.020802597,-0.020306205,-0.006140765,-0.002775465,-0.019166667,-0.014133166,-0.018404908,-0.001196649,-0.002694899,-0.016924209,-0.020692758,-0.020450607,-0.002173913,0.0057161,-0.001824818
2019/3/4,-0.021788618,-0.023021583,-0.014052584,-0.026508972,-0.043292683,-0.019662058,-0.01921845,0.017402945,-0.018757327,-0.018275725,-0.01488764,-0.027368421,-0.017181383,-0.021682941,-0.022539444,-0.024013158,-0.024679639,-0.016169501,-0.019574468,-0.026984127,-0.028858218,-0.016413131,-0.016811594,-0.012158511,-0.012826386,-0.022198732,-0.020282506,-0.008199306,-0.001461988
2019/3/11,0.011258278,0.002019037,0.016408387,0.01905551,-0.00248911,0.01480111,0,-0.004677268,0.016046967,0.012728719,0.007605634,0.010141509,0.016181937,0.013400576,0.014750151,0.013576159,0.000946074,0.016508114,0.012675574,0.014833925,0,0.01690481,0.016511267,0.01065906,0.010022779,0.013418079,0.019593481,0.011719987,0.003265602
2019/3/18,-0.000978474,0.010344828,-0.007575758,-0.004019293,-0.022045315,-0.00602047,nan,0,-0.007242234,-0.008168028,-0.001386963,-0.00346901,-0.004275331,-0.006764374,-0.002505527,-0.008757704,0.007501172,-0.003559693,-0.002512984,-0.005068103,-0.010638298,0.003343166,0.00266008,-0.004425431,0.002669039,0.004481213,-0.00214324,-0.000311526,0
